ID,Age,Tenure_Months,Education,Marital_Status,Children,Income,Total_Spends,Total_Num_Purchases,Customer_Since,Total_Campaigns,Recency,Wine,Fruits,Meat_Prod,Fish_Prod,Sweet_Prod,Gold_Prod,Deal_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visits_Month,Response,Complain,Country,Customer_Type,Spending_Type,Age_Segment,web_engagement
14735129,65,149,2n Cycle,Together,0.0,95735.9,403.0,10.0,2013-09-17,0.0,76,190,154,58,1,0,0,6,2,1,1,8,0,0,Canada,Other,High spender,60s,high
5161428,59,147,Graduation,Divorced,1.0,58966.3,917.0,18.0,2013-12-11,1.0,99,80,8,730,51,3,45,3,7,2,6,5,0,0,India,Family Customer,High spender,50s,medium
16112088,75,144,PhD,Divorced,0.0,105179.5,296.0,18.0,2014-02-24,0.0,51,64,10,55,36,106,25,4,7,2,5,4,1,0,Australia,Other,low spender,70s,medium
2872810,54,148,Graduation,Married,1.0,44098.3,186.0,12.0,2013-10-18,0.0,70,0,0,168,3,0,15,4,5,2,1,4,0,0,USA,Family Customer,low spender,50s,medium
3375073,69,153,2n Cycle,Married,0.0,90604.1,975.0,16.0,2013-06-12,0.0,73,152,45,706,5,0,67,0,8,3,5,6,1,0,India,Other,very high spender,60s,medium
10205578,41,143,Basic,Together,1.0,1730.0,39.0,7.0,2014-03-24,0.0,22,0,0,34,5,0,0,2,2,0,3,6,0,0,Spain,Family Customer,low spender,40s,medium
5961350,69,160,PhD,Together,2.0,22863.3,30.0,14.0,2012-10-20,0.0,24,0,0,29,0,1,0,3,2,2,7,4,0,0,USA,Family Customer,low spender,60s,medium
4203973,84,161,Basic,Married,1.0,73800.8,1517.0,19.0,2012-09-27,0.0,32,0,89,1244,126,0,58,1,13,1,4,4,0,0,India,Family Customer,very high spender,80s,medium
5979253,53,157,Graduation,Widow,1.0,77999.7,799.0,17.0,2013-01-16,0.0,55,0,4,759,36,0,0,3,2,3,9,7,1,0,Saudi Arabia,Family Customer,High spender,50s,medium
5032794,65,143,Graduation,Widow,0.0,115608.4,2053.0,16.0,2014-03-23,1.0,25,1265,25,214,259,140,150,1,7,3,5,6,0,0,India,Other,very high spender,60s,medium
11540144,42,161,PhD,Divorced,2.0,1730.0,49.0,11.0,2012-09-17,0.0,78,0,0,29,3,0,17,1,6,3,1,6,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
16202459,30,155,Basic,Together,1.0,53535.2,234.0,8.0,2013-03-19,0.0,93,165,12,34,0,0,23,2,2,1,3,6,0,0,USA,Family Customer,low spender,30s,medium
6798339,50,141,Master,Married,1.0,8898.8,538.0,9.0,2014-05-29,0.0,69,285,0,163,34,5,51,2,2,2,3,7,0,0,Spain,Family Customer,High spender,50s,medium
2924657,40,152,PhD,Absurd,0.0,10514.0,249.0,8.0,2013-06-29,0.0,46,0,7,178,18,8,38,1,3,1,3,3,0,0,Canada,Other,low spender,40s,low
15098026,55,161,PhD,Divorced,0.0,104020.4,809.0,19.0,2012-10-10,0.0,24,238,38,430,44,15,44,1,4,7,7,8,0,0,USA,Other,High spender,50s,high
1639824,64,150,Graduation,Widow,2.0,92312.2,1175.0,26.0,2013-09-05,1.0,3,545,3,367,32,19,209,4,4,9,9,0,0,0,Australia,Family Customer,very high spender,60s,low
7516779,68,144,PhD,Together,1.0,35356.4,279.0,11.0,2014-02-17,0.0,21,0,16,182,18,60,3,1,4,4,2,6,0,0,Canada,Family Customer,low spender,60s,medium
11872059,52,140,Master,Single,0.0,19536.8,158.0,14.0,2014-06-29,0.0,99,84,0,70,0,0,4,1,2,8,3,6,0,0,Spain,Other,low spender,50s,medium
5711436,45,150,2n Cycle,Divorced,1.0,90886.0,1487.0,17.0,2013-09-05,0.0,88,753,0,526,39,152,17,1,3,3,10,0,0,0,India,Family Customer,very high spender,40s,low
15416827,42,144,PhD,Divorced,0.0,112107.6,918.0,24.0,2014-02-16,0.0,1,154,3,222,259,237,43,1,7,10,6,6,0,0,Germany,Other,High spender,40s,medium
14150891,75,158,Graduation,Widow,1.0,57764.7,289.0,15.0,2012-12-19,0.0,90,4,51,25,129,39,41,1,9,1,4,4,0,0,Spain,Family Customer,low spender,70s,medium
8169721,53,140,Basic,Single,1.0,1730.0,43.0,11.0,2014-06-29,0.0,72,0,0,43,0,0,0,3,4,0,4,4,0,0,Canada,Family Customer,low spender,50s,medium
5107349,33,145,PhD,Single,1.0,104049.1,802.0,16.0,2014-02-05,0.0,4,388,0,96,226,42,50,2,3,5,6,1,0,0,Spain,Family Customer,High spender,30s,low
10670106,61,152,PhD,Together,1.0,90676.5,924.0,9.0,2013-07-06,0.0,99,245,13,595,17,0,54,4,1,1,3,7,0,0,Saudi Arabia,Family Customer,High spender,60s,medium
5155313,44,141,Graduation,Together,2.0,1730.0,75.0,5.0,2014-05-23,0.0,99,38,0,35,2,0,0,2,0,0,3,3,0,0,USA,Family Customer,low spender,40s,low
4215365,55,163,Graduation,Single,0.0,95812.7,1077.0,21.0,2012-08-16,1.0,97,582,5,424,1,59,6,1,12,2,6,4,0,0,Saudi Arabia,Other,very high spender,50s,medium
71686,41,144,Graduation,Married,1.0,3607.2,57.0,14.0,2014-03-13,0.0,89,0,0,29,8,0,20,3,2,0,9,8,0,0,USA,Family Customer,low spender,40s,high
15691714,61,149,Master,Together,1.0,86110.3,1371.0,12.0,2013-10-07,0.0,66,748,0,324,242,20,37,2,6,3,1,3,0,0,Spain,Family Customer,very high spender,60s,low
4880282,37,158,Graduation,Married,0.0,89308.4,726.0,19.0,2012-12-31,0.0,86,66,43,174,15,168,260,4,5,3,7,4,1,0,Germany,Other,High spender,30s,medium
14250250,41,157,Graduation,Married,1.0,68448.7,232.0,15.0,2013-01-29,0.0,99,76,0,149,1,2,4,3,2,9,1,8,0,0,Spain,Family Customer,low spender,40s,high
3988173,62,140,PhD,Together,1.0,1730.0,0.0,5.0,2014-06-20,1.0,75,0,0,0,0,0,0,3,1,0,1,6,0,0,USA,Family Customer,low spender,60s,medium
14058294,75,142,Graduation,Divorced,1.0,83884.4,74.0,11.0,2014-04-29,0.0,58,0,0,33,7,2,32,1,2,3,5,8,0,0,India,Family Customer,low spender,70s,high
12998491,47,140,Graduation,Together,2.0,55940.3,1679.0,15.0,2014-06-22,1.0,99,277,104,1201,97,0,0,4,9,1,1,7,0,0,Spain,Family Customer,very high spender,40s,medium
2876845,55,145,Master,Divorced,1.0,99537.2,354.0,15.0,2014-01-17,0.0,69,32,0,220,32,25,45,2,4,1,8,1,0,0,India,Family Customer,High spender,50s,low
1154840,62,140,Master,Single,0.0,101849.7,2279.0,15.0,2014-06-29,0.0,47,1422,143,396,253,19,46,3,4,1,7,3,1,0,Australia,Other,very high spender,60s,low
16279206,44,142,PhD,Divorced,1.0,59848.4,491.0,13.0,2014-05-01,1.0,99,21,0,398,67,0,5,2,6,3,2,0,0,0,Spain,Family Customer,High spender,40s,low
15630339,77,151,Master,Divorced,1.0,108161.5,509.0,12.0,2013-07-29,0.0,17,277,0,151,42,5,34,3,3,1,5,6,0,0,Australia,Family Customer,High spender,70s,medium
1581364,50,158,Graduation,Married,0.0,62821.2,1290.0,25.0,2013-01-01,1.0,6,1105,1,58,11,54,61,1,6,6,12,1,0,0,Spain,Other,very high spender,50s,low
14959677,31,144,2n Cycle,Married,1.0,35007.3,1149.0,11.0,2014-03-06,0.0,99,0,0,1030,58,2,59,3,4,1,3,8,0,0,Canada,Family Customer,very high spender,30s,high
4300058,36,156,PhD,Single,2.0,70256.7,85.0,10.0,2013-02-25,0.0,77,0,8,59,18,0,0,1,1,5,3,7,0,0,Germany,Family Customer,low spender,30s,medium
406409,53,156,2n Cycle,Married,0.0,87309.9,87.0,8.0,2013-03-11,0.0,57,38,0,36,7,5,1,1,2,1,4,7,0,0,Canada,Other,low spender,50s,medium
15300045,63,150,Graduation,Divorced,0.0,89873.3,740.0,25.0,2013-09-13,0.0,21,391,14,213,47,17,58,1,7,4,13,3,1,0,Canada,Other,High spender,60s,low
12882545,63,158,2n Cycle,Together,1.0,82791.4,554.0,10.0,2012-12-18,0.0,72,8,0,386,13,27,120,1,4,2,3,7,0,0,Canada,Family Customer,High spender,60s,medium
4180032,30,146,PhD,Together,2.0,51881.8,72.0,9.0,2013-12-28,0.0,5,0,0,45,0,3,24,2,2,4,1,3,0,0,Canada,Family Customer,low spender,30s,low
115704,61,145,2n Cycle,Together,0.0,82795.6,527.0,16.0,2014-02-09,0.0,76,339,46,39,47,5,51,3,5,5,3,5,1,0,Canada,Other,High spender,60s,medium
1129186,66,148,PhD,Married,1.0,106859.1,1991.0,18.0,2013-11-04,1.0,53,673,6,1145,42,102,23,2,4,1,11,3,1,0,Australia,Family Customer,very high spender,60s,low
10312537,56,144,Graduation,Married,1.0,17044.9,665.0,14.0,2014-03-09,2.0,15,0,0,412,14,2,237,1,9,3,1,6,0,0,Spain,Family Customer,High spender,50s,medium
9975842,76,154,PhD,Together,1.0,96297.9,224.0,9.0,2013-04-20,0.0,50,136,18,57,13,0,0,4,1,0,4,8,0,0,USA,Family Customer,low spender,70s,high
8453919,37,143,Graduation,Married,0.0,114032.7,1784.0,25.0,2014-04-14,1.0,99,1198,68,186,259,65,8,10,0,7,8,0,0,0,Canada,Other,very high spender,30s,low
12983450,55,153,2n Cycle,Married,1.0,66748.3,86.0,9.0,2013-05-21,1.0,15,48,0,11,0,7,20,4,1,0,4,7,0,0,Spain,Family Customer,low spender,50s,medium
11264091,47,154,Master,Together,1.0,36417.0,831.0,11.0,2013-04-19,1.0,64,317,32,359,82,1,40,1,3,3,4,4,0,0,Australia,Family Customer,High spender,40s,medium
7007821,36,140,PhD,Together,1.0,5348.6,31.0,11.0,2014-06-29,0.0,99,0,0,30,1,0,0,4,4,0,3,6,0,0,Australia,Family Customer,low spender,30s,medium
7281353,56,141,Master,Together,1.0,51350.3,358.0,9.0,2014-06-15,0.0,59,24,2,184,14,65,69,4,2,0,3,5,0,0,Saudi Arabia,Family Customer,High spender,50s,medium
13538342,62,140,PhD,Together,2.0,59609.8,92.0,17.0,2014-06-26,1.0,64,0,0,64,5,7,16,1,12,0,4,8,0,0,Spain,Family Customer,low spender,60s,high
15716636,52,145,PhD,Together,1.0,58076.4,261.0,15.0,2014-02-14,1.0,99,136,0,101,24,0,0,3,9,0,3,3,0,0,Saudi Arabia,Family Customer,low spender,50s,low
15211373,73,148,Master,Married,2.0,3259.9,74.0,11.0,2013-10-26,0.0,53,15,0,34,0,0,25,3,3,1,4,8,1,0,Australia,Family Customer,low spender,70s,high
10239466,62,156,Basic,Together,2.0,11908.2,69.0,15.0,2013-02-22,0.0,32,17,0,44,0,0,8,4,6,1,4,3,0,0,Germany,Family Customer,low spender,60s,low
2100683,69,156,Graduation,Together,1.0,98053.6,1007.0,17.0,2013-03-03,1.0,99,484,188,231,49,20,35,1,4,4,8,5,0,0,Canada,Family Customer,very high spender,60s,medium
11930812,45,155,Graduation,Single,0.0,90270.9,965.0,13.0,2013-03-21,0.0,75,0,0,727,0,62,176,3,3,1,6,3,0,0,Germany,Other,very high spender,40s,low
11752840,43,143,Graduation,Together,1.0,110738.4,1159.0,24.0,2014-04-15,1.0,53,381,31,390,259,24,74,1,4,8,11,3,0,0,Spain,Family Customer,very high spender,40s,low
15874536,52,157,PhD,Divorced,2.0,43780.7,277.0,10.0,2013-02-07,1.0,38,0,0,243,31,0,3,1,5,3,1,8,0,0,Germany,Family Customer,low spender,50s,high
8965914,61,146,PhD,Married,2.0,94861.5,832.0,10.0,2014-01-02,0.0,23,569,10,54,100,89,10,3,3,1,3,8,0,0,Saudi Arabia,Family Customer,High spender,60s,high
13050738,48,140,Graduation,Together,2.0,34507.3,361.0,16.0,2014-06-29,0.0,7,0,0,209,8,3,141,4,6,5,1,5,0,0,Spain,Family Customer,High spender,40s,medium
4436920,43,140,Basic,Married,2.0,18759.9,948.0,4.0,2014-06-29,0.0,20,11,0,935,2,0,0,1,1,0,2,7,0,0,Canada,Family Customer,High spender,40s,medium
13783377,30,141,PhD,Divorced,1.0,31790.9,1195.0,12.0,2014-05-28,0.0,90,0,0,987,11,4,193,1,5,1,5,6,0,0,USA,Family Customer,very high spender,30s,medium
10369818,48,157,PhD,Divorced,2.0,22349.6,189.0,9.0,2013-01-31,0.0,72,85,4,52,11,4,33,2,1,0,6,4,1,0,India,Family Customer,low spender,40s,medium
6216498,63,161,PhD,Single,1.0,7968.4,102.0,9.0,2012-09-21,0.0,99,11,0,52,36,3,0,2,6,0,1,8,1,0,India,Family Customer,low spender,60s,high
11320726,46,143,Graduation,Together,1.0,105483.4,1816.0,25.0,2014-03-19,0.0,79,1083,46,571,6,69,41,5,9,4,7,8,0,0,Canada,Family Customer,very high spender,40s,high
3078742,63,162,PhD,Single,0.0,96484.9,387.0,11.0,2012-08-23,1.0,5,233,0,31,99,12,12,2,3,5,1,6,0,0,Saudi Arabia,Other,High spender,60s,medium
13340242,52,158,Graduation,Widow,2.0,90488.1,652.0,11.0,2012-12-29,1.0,46,520,17,23,13,13,66,1,6,1,3,3,0,0,Saudi Arabia,Family Customer,High spender,50s,low
3112767,47,158,Graduation,Married,0.0,98699.9,722.0,17.0,2012-12-27,0.0,15,33,139,391,16,93,50,3,3,2,9,0,0,0,Spain,Other,High spender,40s,low
6521383,47,147,Graduation,Together,2.0,1730.0,58.0,10.0,2013-11-19,0.0,48,0,0,46,9,0,3,2,4,1,3,4,0,0,Canada,Family Customer,low spender,40s,medium
6083369,69,153,Graduation,Divorced,1.0,78968.5,1651.0,11.0,2013-06-16,0.0,26,1360,9,196,14,0,72,2,4,2,3,1,0,0,Germany,Family Customer,very high spender,60s,low
3091663,53,140,Graduation,Together,0.0,116039.8,2122.0,20.0,2014-06-29,0.0,10,637,58,1288,39,94,6,3,4,7,6,2,0,0,Canada,Other,very high spender,50s,low
10988187,83,152,PhD,Alone,0.0,95328.9,1126.0,13.0,2013-07-13,0.0,83,347,7,632,17,27,96,1,4,3,5,7,1,0,Spain,Other,very high spender,80s,medium
3554475,67,152,Master,Divorced,0.0,90145.1,710.0,14.0,2013-07-02,1.0,52,69,76,231,164,160,10,1,6,6,1,6,0,0,Canada,Other,High spender,60s,medium
2205645,50,151,Graduation,Together,0.0,99020.7,733.0,21.0,2013-08-08,0.0,70,320,65,224,10,25,89,1,2,5,13,6,0,0,Australia,Other,High spender,50s,medium
15577948,65,159,Graduation,Married,2.0,42562.3,205.0,9.0,2012-12-09,0.0,92,11,0,67,19,2,106,1,2,0,6,5,0,0,Spain,Family Customer,low spender,60s,medium
6514527,67,144,Graduation,Widow,0.0,57771.0,1062.0,22.0,2014-03-05,1.0,47,280,4,677,7,93,1,6,12,0,4,5,0,0,Germany,Other,very high spender,60s,medium
8121092,51,149,Graduation,Single,1.0,39899.4,57.0,5.0,2013-09-28,0.0,99,0,0,49,5,0,3,1,1,0,3,7,0,0,Saudi Arabia,Family Customer,low spender,50s,medium
4865759,74,141,Master,Together,2.0,32998.3,103.0,9.0,2014-05-31,0.0,97,70,3,25,0,4,1,3,1,1,4,8,0,0,USA,Family Customer,low spender,70s,high
3098239,59,146,PhD,Divorced,0.0,48590.0,702.0,18.0,2013-12-23,0.0,15,0,0,508,94,29,71,4,6,0,8,8,0,0,Saudi Arabia,Other,High spender,50s,high
1169925,42,144,2n Cycle,Married,2.0,23932.2,50.0,18.0,2014-03-06,0.0,6,0,0,5,15,0,30,3,2,9,4,3,0,0,Spain,Family Customer,low spender,40s,low
12077299,68,152,Graduation,Together,1.0,83348.9,737.0,15.0,2013-06-19,0.0,74,116,90,326,156,49,0,3,4,2,6,3,0,0,Canada,Family Customer,High spender,60s,low
2330198,50,144,PhD,Married,1.0,1730.0,17.0,7.0,2014-03-08,0.0,99,0,0,14,1,2,0,2,2,0,3,6,0,0,Spain,Family Customer,low spender,50s,medium
3315414,52,152,PhD,Divorced,1.0,45135.7,43.0,6.0,2013-06-27,0.0,95,0,0,41,2,0,0,2,3,0,1,8,0,0,Canada,Family Customer,low spender,50s,high
6372095,50,153,Graduation,Widow,1.0,80637.9,337.0,7.0,2013-06-07,0.0,94,0,14,138,12,33,140,3,2,1,1,4,1,0,Spain,Family Customer,low spender,50s,medium
2160417,62,151,PhD,Together,0.0,84738.8,1831.0,17.0,2013-08-05,0.0,84,372,49,1288,23,26,73,4,9,8,13,7,1,0,USA,Other,very high spender,60s,medium
10101592,51,147,Master,Together,1.0,74397.5,42.0,5.0,2013-12-01,0.0,99,0,2,37,2,0,1,1,1,0,3,6,0,0,Saudi Arabia,Family Customer,low spender,50s,medium
9551247,49,152,Graduation,Single,1.0,68771.6,1978.0,17.0,2013-07-17,1.0,89,1430,15,308,79,6,140,3,4,6,4,8,0,0,Australia,Family Customer,very high spender,40s,high
7140162,39,140,PhD,Together,1.0,34521.4,144.0,13.0,2014-06-29,0.0,89,0,5,33,57,2,47,2,4,4,3,3,1,0,USA,Family Customer,low spender,30s,low
11118919,63,161,Master,Together,2.0,18914.0,315.0,6.0,2012-10-15,0.0,97,0,0,309,0,4,2,1,2,1,2,6,0,0,Canada,Family Customer,low spender,60s,medium
11734132,33,149,Graduation,Together,0.0,1730.0,30.0,6.0,2013-09-28,0.0,17,0,0,16,0,0,14,1,2,2,1,8,0,0,Saudi Arabia,Other,low spender,30s,high
392803,49,158,Basic,Married,0.0,51881.0,0.0,8.0,2012-12-25,0.0,44,0,0,0,0,0,0,3,2,0,3,1,0,0,Canada,Other,low spender,40s,low
8970747,43,158,Graduation,Together,1.0,90353.1,284.0,7.0,2013-01-15,0.0,52,71,0,207,6,0,0,1,4,0,2,5,0,0,Spain,Family Customer,low spender,40s,medium
9483335,49,161,Graduation,Single,0.0,104359.9,905.0,18.0,2012-10-07,2.0,84,179,4,518,41,122,41,3,6,3,6,5,0,0,Spain,Other,High spender,40s,medium
15764656,57,152,PhD,Single,1.0,90400.6,1466.0,20.0,2013-07-06,0.0,82,355,51,790,52,148,70,3,6,3,8,0,1,0,Spain,Family Customer,very high spender,50s,low
13379961,64,141,PhD,Divorced,2.0,21799.2,482.0,6.0,2014-06-03,2.0,77,345,1,121,0,0,15,2,1,0,3,8,1,0,Spain,Family Customer,High spender,60s,high
1357980,70,149,Master,Absurd,1.0,85793.9,521.0,18.0,2013-10-07,0.0,80,175,16,303,14,5,8,1,8,5,4,5,1,0,Spain,Family Customer,High spender,70s,medium
767238,64,159,Master,Married,2.0,16086.4,62.0,6.0,2012-11-18,0.0,92,0,1,57,2,0,2,1,2,1,2,4,0,0,Germany,Family Customer,low spender,60s,medium
16630935,62,140,2n Cycle,Together,1.0,1730.0,34.0,5.0,2014-06-29,0.0,58,0,0,29,5,0,0,1,1,0,3,7,0,0,USA,Family Customer,low spender,60s,medium
3107514,39,163,PhD,Together,1.0,1730.0,10.0,2.0,2012-07-30,0.0,31,0,0,9,0,0,1,2,0,0,0,7,0,0,Canada,Family Customer,low spender,30s,medium
8406548,55,141,Graduation,Together,2.0,1730.0,46.0,4.0,2014-06-05,0.0,58,0,0,27,0,5,14,3,0,0,1,7,0,0,Canada,Family Customer,low spender,50s,medium
7646233,71,140,Graduation,Married,0.0,13090.3,189.0,15.0,2014-06-29,0.0,93,87,1,54,8,2,37,1,5,1,8,4,0,0,USA,Other,low spender,70s,medium
11511683,41,151,Graduation,Together,1.0,109137.8,1381.0,18.0,2013-07-20,1.0,19,838,71,68,259,23,122,1,4,2,11,2,0,0,Spain,Family Customer,very high spender,40s,low
1681656,44,159,Graduation,Married,0.0,66401.5,194.0,19.0,2012-11-17,0.0,56,0,3,29,124,11,27,2,3,9,5,1,0,0,Canada,Other,low spender,40s,low
3073757,57,146,2n Cycle,Married,1.0,49553.7,62.0,8.0,2013-12-22,0.0,99,0,0,42,16,1,3,3,2,0,3,8,0,0,Saudi Arabia,Family Customer,low spender,50s,high
7533674,49,140,Graduation,Together,0.0,102105.0,1993.0,18.0,2014-06-29,0.0,44,1493,4,354,33,19,90,3,5,2,8,5,0,0,USA,Other,very high spender,40s,medium
13181035,64,160,Graduation,Married,1.0,39802.2,325.0,8.0,2012-11-06,0.0,0,173,0,59,71,8,14,1,3,0,4,8,0,0,Saudi Arabia,Family Customer,low spender,60s,high
13244154,70,153,Master,Married,0.0,109964.3,2213.0,20.0,2013-06-14,0.0,86,691,9,1008,259,202,44,1,8,1,10,0,0,0,India,Other,very high spender,70s,low
4141551,72,155,Graduation,Married,0.0,112385.0,1821.0,26.0,2013-04-10,0.0,22,1302,2,412,10,49,46,1,6,13,6,2,0,0,Spain,Other,very high spender,70s,low
15117247,75,149,Graduation,Single,2.0,100294.2,1144.0,23.0,2013-10-09,0.0,83,771,0,313,32,25,3,2,4,12,5,2,0,0,Germany,Family Customer,very high spender,70s,low
15102632,57,155,Graduation,Married,2.0,27441.2,264.0,5.0,2013-04-06,0.0,18,0,0,225,3,0,36,3,2,0,0,3,0,0,Spain,Family Customer,low spender,50s,low
8728688,58,160,Graduation,Together,1.0,71058.0,329.0,5.0,2012-11-04,0.0,91,32,1,44,18,3,231,1,2,1,1,2,0,0,Canada,Family Customer,low spender,50s,low
14384772,49,152,Graduation,Single,1.0,46976.3,155.0,13.0,2013-06-26,0.0,40,36,0,0,55,46,18,3,4,2,4,7,1,0,Germany,Family Customer,low spender,40s,medium
10602337,55,142,PhD,Single,1.0,46696.0,989.0,18.0,2014-05-03,0.0,16,14,21,688,254,12,0,3,9,1,5,8,0,0,USA,Family Customer,very high spender,50s,high
11998269,82,140,Graduation,Single,1.0,48302.2,1102.0,20.0,2014-06-21,0.0,87,604,0,386,10,91,11,3,5,6,6,8,0,0,Canada,Family Customer,very high spender,80s,high
14600326,55,157,Graduation,Single,2.0,6549.5,40.0,7.0,2013-01-22,0.0,92,0,0,32,3,0,5,3,3,1,0,7,0,0,Germany,Family Customer,low spender,50s,medium
6533951,60,158,Master,Together,2.0,10040.8,180.0,7.0,2012-12-25,0.0,67,0,0,44,111,4,21,2,2,1,2,3,0,0,Saudi Arabia,Family Customer,low spender,60s,low
3013017,30,145,PhD,Together,1.0,43710.7,117.0,7.0,2014-02-10,0.0,22,0,0,0,0,0,117,2,2,0,3,3,0,0,Spain,Family Customer,low spender,30s,low
9560164,61,144,PhD,YOLO,0.0,84494.0,1655.0,13.0,2014-03-06,0.0,89,0,69,1305,259,0,22,1,6,1,5,2,1,0,Spain,Other,very high spender,60s,low
8841550,81,144,Graduation,Absurd,0.0,99181.3,2026.0,15.0,2014-02-24,1.0,46,719,2,1204,47,9,45,1,6,2,6,5,1,0,Spain,Other,very high spender,80s,medium
9148961,62,140,PhD,Single,0.0,94569.7,2017.0,11.0,2014-06-21,1.0,42,1493,9,236,259,20,0,1,7,2,1,6,0,0,Australia,Other,very high spender,60s,medium
6427714,45,155,Graduation,Single,1.0,1730.0,378.0,9.0,2013-04-04,0.0,74,339,0,20,0,0,19,2,2,2,3,5,0,0,Germany,Family Customer,High spender,40s,medium
5694148,54,143,Graduation,Single,0.0,75126.3,1020.0,20.0,2014-04-03,0.0,87,1030,21,1192,17,169,66,3,7,1,9,8,0,0,Germany,Other,very high spender,50s,high
16459740,44,143,PhD,Together,1.0,65642.9,490.0,11.0,2014-04-09,0.0,46,191,0,175,32,19,73,2,3,0,6,6,0,0,Spain,Family Customer,High spender,40s,medium
14106318,42,149,Graduation,Single,1.0,30231.7,77.0,8.0,2013-10-07,0.0,9,0,0,64,13,0,0,3,4,1,0,7,0,0,Saudi Arabia,Family Customer,low spender,40s,medium
12573908,51,158,Basic,Married,1.0,71788.3,245.0,18.0,2012-12-20,1.0,4,22,0,197,0,0,26,1,2,11,4,3,0,0,Canada,Family Customer,low spender,50s,low
15191058,48,146,PhD,Divorced,2.0,12793.6,6.0,7.0,2013-12-27,0.0,28,0,0,0,6,0,0,2,2,0,3,8,0,0,India,Family Customer,low spender,40s,high
13042482,51,159,Master,Single,0.0,64217.6,442.0,14.0,2012-12-03,1.0,92,336,0,60,30,0,16,6,3,1,4,7,0,0,Saudi Arabia,Other,High spender,50s,medium
16348923,57,154,Graduation,Single,1.0,27904.0,637.0,5.0,2013-04-19,0.0,99,8,0,622,6,0,1,1,1,0,3,8,0,0,Canada,Family Customer,High spender,50s,high
15234009,73,156,Graduation,Single,1.0,93394.8,1057.0,12.0,2013-02-18,1.0,65,792,26,56,0,112,71,0,2,4,6,7,1,0,India,Family Customer,very high spender,70s,medium
4784055,60,159,Graduation,Widow,0.0,101144.3,1408.0,7.0,2012-11-25,0.0,17,1069,65,34,1,39,200,0,3,0,4,5,0,0,Canada,Other,very high spender,60s,medium
7304214,82,151,PhD,Divorced,1.0,97965.0,2008.0,24.0,2013-07-22,0.0,42,562,34,1188,137,48,39,3,5,11,5,8,0,0,Canada,Family Customer,very high spender,80s,high
10612854,68,147,Graduation,Widow,1.0,48478.5,1642.0,13.0,2013-11-25,0.0,80,1493,0,95,44,4,6,3,3,0,7,5,1,0,Spain,Family Customer,very high spender,60s,medium
9807674,54,163,Graduation,Married,0.0,101219.4,1345.0,15.0,2012-07-30,0.0,31,201,64,801,259,6,14,1,6,1,7,5,0,0,Saudi Arabia,Other,very high spender,50s,medium
285683,43,145,Graduation,Alone,0.0,93862.0,792.0,12.0,2014-02-15,0.0,26,439,3,179,46,7,118,1,1,0,10,5,1,0,Canada,Other,High spender,40s,medium
2058293,63,159,Master,Together,1.0,17594.1,693.0,4.0,2012-11-25,0.0,22,269,7,316,10,83,8,1,2,0,1,3,0,0,Australia,Family Customer,High spender,60s,low
10898228,49,146,Master,Single,1.0,49349.6,311.0,11.0,2013-12-17,0.0,99,27,5,209,70,0,0,1,3,6,1,5,0,0,Spain,Family Customer,low spender,40s,medium
11320527,51,141,PhD,Single,1.0,1730.0,10.0,16.0,2014-05-28,0.0,39,0,0,10,0,0,0,2,12,0,2,8,0,0,India,Family Customer,low spender,50s,high
9022855,45,159,Master,Divorced,0.0,99660.9,1207.0,17.0,2012-11-30,0.0,99,889,2,55,172,1,88,1,4,5,7,3,0,0,India,Other,very high spender,40s,low
9358163,53,145,Basic,Widow,1.0,51138.3,326.0,7.0,2014-01-29,0.0,47,279,9,36,0,2,0,1,1,2,3,8,0,0,Canada,Family Customer,low spender,50s,high
12415302,46,145,2n Cycle,Together,2.0,53693.2,437.0,10.0,2014-01-29,1.0,84,110,0,325,1,0,1,1,2,7,0,7,0,0,Canada,Family Customer,High spender,40s,medium
11814023,75,154,Graduation,Widow,0.0,105283.7,728.0,16.0,2013-04-26,1.0,19,168,47,210,259,44,0,1,3,2,10,3,0,0,Germany,Other,High spender,70s,low
8292158,50,156,Graduation,Married,1.0,100916.1,1194.0,8.0,2013-02-15,1.0,5,756,2,287,10,10,129,1,1,2,4,4,1,0,Spain,Family Customer,very high spender,50s,medium
2231287,66,149,Master,Single,0.0,105546.9,1904.0,14.0,2013-10-15,1.0,11,1437,1,227,105,5,129,3,4,1,6,6,1,0,Spain,Other,very high spender,60s,medium
14209827,31,141,2n Cycle,Together,0.0,102807.8,744.0,22.0,2014-05-19,0.0,23,177,8,430,15,94,20,2,12,2,6,0,0,0,Australia,Other,High spender,30s,low
10653369,65,145,Graduation,Widow,1.0,79279.7,700.0,15.0,2014-02-01,2.0,49,74,90,437,61,1,37,1,11,2,1,7,1,0,Australia,Family Customer,High spender,60s,medium
6197471,74,163,Graduation,Married,1.0,35350.1,307.0,11.0,2012-07-30,0.0,37,0,2,290,6,0,9,3,0,3,5,7,0,0,Spain,Family Customer,low spender,70s,medium
6440837,70,154,PhD,Divorced,1.0,91230.2,1510.0,23.0,2013-04-30,0.0,78,1067,21,222,44,30,126,1,11,4,7,2,1,0,Saudi Arabia,Family Customer,very high spender,70s,low
